id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,date
53438724,Rental unit in Cottesloe · ★4.81 · 2 bedrooms · 2 beds · 1.5 baths,12933256,Abby,,COTTESLOE,-31.98792,115.75686,Entire home/apt,270.0,3,21,2023-12-02,0.83,3,316,7,,2023-12-23
53440499,Rental unit in Bayswater · ★4.82 · 2 bedrooms · 2 beds · 1 bath,150644675,Cathrina,,BAYSWATER,-31.92296,115.91758,Entire home/apt,115.0,5,33,2023-11-30,1.38,2,180,13,,2023-12-23
53317548,Guest suite in Wanneroo · ★4.92 · 2 bedrooms · 2 beds · 1 bath,347411378,Hannah,,WANNEROO,-31.75719,115.80828,Entire home/apt,112.0,2,26,2023-12-20,1.16,1,22,12,,2023-12-23
53440548,Home in West Beach · ★4.92 · 3 bedrooms · 3 beds · 2 baths,17087908,Diane,,ESPERANCE,-33.87143,121.87786,Entire home/apt,461.0,3,60,2023-12-03,2.39,2,39,16,,2023-12-23
53318003,Condo in Rosa Brook · ★4.64 · 1 bedroom · 1 bed · 1 bath,156970925,Michelle,,AUGUSTA-MARGARET RIVER,-33.941406,115.243332,Entire home/apt,,2,25,2023-06-05,1.04,33,0,9,,2023-12-23
53441917,Cottage in Kalbarri · ★4.75 · 3 bedrooms · 5 beds · 2 baths,432415515,Ruby,,NORTHAMPTON,-27.76062,114.14143,Entire home/apt,290.0,2,52,2023-12-19,2.15,1,79,44,,2023-12-23
53322428,Home in Geraldton · ★4.43 · 1 bedroom · 1 bed · 1 private bath,125181833,Clayton,,GREATER GERALDTON,-28.773,114.61765,Private room,,1,7,2022-03-07,0.3,1,0,0,,2023-12-23
53442516,Home in Hannans · ★4.40 · 1 bedroom · 1 shared bath,216476339,Mary,,KALGOORLIE-BOULDER,-30.71813,121.44862,Private room,100.0,1,15,2023-11-19,0.82,5,103,5,,2023-12-23
53448881,Home in Meadow Springs · ★4.86 · 3 bedrooms · 5 beds · 2.5 baths,407611606,Anna,,MANDURAH,-32.48822,115.76211,Entire home/apt,217.0,4,72,2023-12-04,2.95,2,295,26,,2023-12-23
53330648,Farm stay in Lowden · ★4.98 · 2 bedrooms · 3 beds · 1 bath,431780295,Kes,,DONNYBROOK-BALINGUP,-33.5562,115.9607,Entire home/apt,200.0,2,127,2023-12-12,5.03,3,194,61,,2023-12-23
53333632,Home in Bayonet Head · ★4.87 · 4 bedrooms · 5 beds · 2 baths,123169956,Jared,,ALBANY,-34.96375,117.9297,Entire home/apt,350.0,2,89,2023-06-11,3.5,1,3,29,,2023-12-23
53449667,Home in Jurien Bay · ★4.90 · 3 bedrooms · 3 beds · 1 bath,264697481,Samantha,,DANDARAGAN,-30.30561,115.0335,Entire home/apt,241.0,2,124,2023-12-18,4.96,1,222,45,,2023-12-23
53334082,Rental unit in Broome · ★4.98 · 1 bedroom · 1 bed · 1 bath,12269875,Trish,,BROOME,-17.95537,122.24128,Entire home/apt,150.0,3,43,2023-10-27,2.12,6,260,17,,2023-12-23
53450744,Place to stay in Mandurah · ★5.0 · 8 bedrooms · 12 beds · 4 baths,59381849,Jennifer,,MANDURAH,-32.5199,115.72504,Entire home/apt,1200.0,2,6,2023-10-29,0.32,4,335,4,,2023-12-23
53334590,Rental unit in Kalgoorlie · ★4.22 · 2 bedrooms · 2 beds · 1 bath,431817359,Savitha,,KALGOORLIE-BOULDER,-30.74484,121.47765,Entire home/apt,200.0,1,69,2023-11-12,2.73,1,361,36,,2023-12-23
53453560,Vacation home in Mira Mar · ★4.83 · 2 bedrooms · 2 beds · 1 bath,285127028,Emma,,ALBANY,-35.01675,117.89842,Entire home/apt,158.0,2,89,2023-12-15,3.56,1,126,34,,2023-12-23
53462509,Rental unit in Mandurah · ★4.91 · 2 bedrooms · 2 beds · 2.5 baths,120039379,Gaynor,,MANDURAH,-32.52688,115.71308,Entire home/apt,300.0,2,32,2023-12-17,2.05,1,240,26,,2023-12-23
53346459,Townhouse in Broadwater · ★4.63 · 3 bedrooms · 5 beds · 2 baths,40750914,DownSouth,,BUSSELTON,-33.65886,115.26812,Entire home/apt,384.0,2,38,2023-11-19,1.49,63,4,16,,2023-12-23
53465920,Villa in Broadwater · ★4.56 · 3 bedrooms · 4 beds · 2 baths,153678208,Geographe Holiday Homes,,BUSSELTON,-33.658,115.26721,Entire home/apt,177.0,1,9,2023-12-04,0.38,93,303,1,,2023-12-23
53347257,Farm stay in Katrine · ★4.68 · 1 bedroom · 1 shared bath,31696678,Wayne And Jeni,,NORTHAM,-31.61739,116.56323,Private room,140.0,1,22,2023-11-03,0.91,9,355,6,,2023-12-23
53348247,Farm stay in Katrine · ★4.81 · 1 bedroom · 1 shared bath,31696678,Wayne And Jeni,,NORTHAM,-31.61505,116.5629,Private room,140.0,1,21,2023-11-28,0.88,9,353,11,,2023-12-23
53348814,Guesthouse in Warnbro · ★5.0 · 1 bedroom · 1 bed · 1 bath,381627472,Jason,,ROCKINGHAM,-32.33539,115.7489,Entire home/apt,220.0,5,7,2023-02-15,0.34,1,350,1,,2023-12-23
53466745,Tiny home in Narrogin Valley · ★4.63 · 1 bedroom · 1 bed · 1 bath,304422664,Heyscape,,NARROGIN,-32.94521,117.48015,Entire home/apt,374.0,2,35,2023-08-02,1.46,26,125,13,,2023-12-23
53467740,Farm stay in Bindoon · ★4.98 · 1 bedroom · 1 bed · 1 bath,432950607,Stella,,CHITTERING,-31.30911,116.14262,Entire home/apt,200.0,1,63,2023-12-08,2.54,1,1,27,,2023-12-23
53468427,Home in Cowaramup · ★4.90 · 1 bedroom · 1 bed · 1 private bath,302600098,Ishta,,AUGUSTA-MARGARET RIVER,-33.85387,115.10237,Private room,95.0,2,115,2023-12-18,5.54,1,123,43,,2023-12-23
53471047,Home in Shadforth · ★4.95 · 3 bedrooms · 3 beds · 2.5 baths,95410949,Kerol,,DENMARK,-34.96057,117.33636,Entire home/apt,430.0,3,21,2023-04-19,0.91,1,5,7,,2023-12-23
53351188,Home in Cottesloe · ★4.97 · 3 bedrooms · 3 beds · 2.5 baths,1564253,Kristy,,COTTESLOE,-31.98588,115.76026,Entire home/apt,695.0,5,31,2023-12-06,1.71,1,11,20,,2023-12-23
53367883,Rental unit in Rivervale · ★4.47 · 1 bedroom · 1 bed · 1 bath,218442462,John,,BELMONT,-31.95363,115.90732,Entire home/apt,126.0,2,19,2023-12-07,0.75,19,348,8,,2023-12-23
53471300,Vacation home in Kronkup · ★4.86 · 3 bedrooms · 4 beds · 1.5 baths,264366075,Gavin,,ALBANY,-35.03853,117.62758,Entire home/apt,200.0,2,42,2023-11-28,1.69,1,323,22,,2023-12-23
53483506,Home in Yallingup · ★4.93 · 4 bedrooms · 5 beds · 2.5 baths,111898575,Michael,,BUSSELTON,-33.67574,115.05464,Entire home/apt,1027.0,3,28,2023-12-19,1.25,53,287,15,,2023-12-23
53483530,Home in Esperance · ★4.86 · 3 bedrooms · 4 beds · 1 bath,46363952,Ray,,ESPERANCE,-33.86413,121.88783,Entire home/apt,250.0,3,36,2023-12-07,1.43,2,313,17,,2023-12-23
53562739,Home in Margaret River · ★5.0 · 3 bedrooms · 5 beds · 2 baths,7313991,"Steph, Kris, Archie & Ivy",,AUGUSTA-MARGARET RIVER,-33.95652,115.03556,Entire home/apt,,4,5,2023-04-20,0.23,1,0,2,,2023-12-23
53564740,Cottage in Margaret River · ★4.87 · 1 bedroom · 1 bed · 1 bath,370989037,Ailsa,,AUGUSTA-MARGARET RIVER,-33.97009,115.03657,Entire home/apt,292.0,2,116,2023-12-12,4.83,1,258,57,,2023-12-23
53484760,Home in West Busselton · ★4.45 · 3 bedrooms · 2 beds · 1 bath,153678208,Geographe Holiday Homes,,BUSSELTON,-33.65731,115.312302,Entire home/apt,113.0,1,22,2023-12-05,0.9,93,312,7,,2023-12-23
53485687,Cottage in Walpole · ★4.85 · 1 bedroom · 1 bed · 1 bath,10038441,Katie,,MANJIMUP,-34.97702,116.73026,Entire home/apt,232.0,2,27,2023-11-08,1.23,3,80,13,,2023-12-23
53487644,Rental unit in Mandurah · ★4.83 · 2 bedrooms · 3 beds · 2 baths,433125208,Paul,,MANDURAH,-32.52836,115.71612,Entire home/apt,470.0,1,92,2023-12-01,3.71,1,0,38,,2023-12-23
53500807,Home in Broadwater · ★4.89 · 2 bedrooms · 4 beds · 2 baths,235809812,Luxury Breaks,,BUSSELTON,-33.65827,115.27318,Entire home/apt,648.0,1,18,2023-09-30,0.77,45,238,9,,2023-12-23
53575247,Home in Exmouth · 4 bedrooms · 5 beds · 2 baths,269664436,Exmouth Holidays,,EXMOUTH,-21.938732295563,114.11819953373,Entire home/apt,492.0,2,0,,,39,280,0,,2023-12-23
53502632,Home in Margaret River · ★4.68 · 3 bedrooms · 4 beds · 1.5 baths,27074418,Team Swell Stays,,AUGUSTA-MARGARET RIVER,-33.94948,115.07601,Entire home/apt,541.0,2,68,2023-12-06,2.73,60,142,33,,2023-12-23
53575313,Home in Exmouth · ★5.0 · 3 bedrooms · 4 beds · 2 baths,269664436,Exmouth Holidays,,EXMOUTH,-21.9217953,114.1197123,Entire home/apt,461.0,2,4,2023-07-13,0.2,39,234,1,,2023-12-23
53576499,Rental unit in Rockingham · ★4.23 · 2 bedrooms · 2 beds · 1 bath,157744741,Vikram,,ROCKINGHAM,-32.28422,115.74407,Entire home/apt,243.0,1,22,2023-12-11,0.89,6,341,15,,2023-12-23
53577469,Tiny home in Morangup · ★4.77 · 1 bedroom · 1 bed · 1 bath,304422664,Heyscape,,TOODYAY,-31.60183,116.38311,Entire home/apt,381.0,2,38,2023-12-07,1.59,26,1,12,,2023-12-23
53577658,Guest suite in Cottesloe · ★4.89 · 1 bedroom · 1 bed · 1 bath,105321774,Louise,,COTTESLOE,-31.983061,115.757942,Entire home/apt,200.0,2,71,2023-11-16,2.87,1,0,32,,2023-12-23
53504434,Guest suite in Collie · ★4.50 · 2 bedrooms · 2 beds · 1 bath,433261838,Anna,,COLLIE,-33.349693,116.164307,Entire home/apt,,1,22,2022-08-28,0.9,1,0,0,,2023-12-23
53577734,Tiny home in Chapman Hill · ★4.71 · 1 bedroom · 1 bed · 1 bath,304422664,Heyscape,,BUSSELTON,-33.82102,115.35159,Entire home/apt,364.0,2,28,2023-11-12,1.19,26,336,12,,2023-12-23
53592693,Home in Erskine · ★5.0 · 1 bedroom · 1 bed · 1 private bath,434004633,Lisa,,MANDURAH,-32.55999,115.70147,Private room,154.0,1,5,2022-03-01,0.2,1,325,0,,2023-12-23
53507058,Vacation home in Esperance · ★4.83 · 1 bedroom · 1 bed · 1 bath,62994625,Tanita,,ESPERANCE,-33.86331,121.89319,Entire home/apt,146.0,2,115,2023-12-10,4.66,1,294,59,,2023-12-23
53508951,Home in Witchcliffe · ★4.77 · 5 bedrooms · 5 beds · 3.5 baths,511967,Exclusiveescapes,,AUGUSTA-MARGARET RIVER,-34.012875,115.090286,Entire home/apt,972.0,1,31,2023-12-06,1.28,119,208,13,,2023-12-23
53509033,Rental unit in Kalgoorlie · ★4.60 · 1 bedroom · 1 bed · 1 bath,123982518,Veronica,,KALGOORLIE-BOULDER,-30.75131,121.47218,Entire home/apt,140.0,1,100,2023-12-16,4.53,2,176,54,,2023-12-23
53519177,Guest suite in Margaret River · ★4.83 · 2 bedrooms · 3 beds · 1 bath,289976391,Ryan,,AUGUSTA-MARGARET RIVER,-33.95389,115.03842,Entire home/apt,313.0,1,172,2023-12-20,7.06,1,291,106,,2023-12-23
53519900,Home in Quindalup · ★4.75 · 3 bedrooms · 3 beds · 2 baths,28798154,Noelene,,BUSSELTON,-33.62893,115.13681,Entire home/apt,700.0,7,4,2022-04-25,0.17,1,190,0,,2023-12-23
53595053,Villa in Yokine · ★4.65 · 1 bedroom · 1 bed · 1 bath,55410179,Let Go,,STIRLING,-31.8902,115.84381,Entire home/apt,333.0,2,55,2023-12-09,2.38,105,169,24,,2023-12-23
53596409,Home in Busselton · ★4.78 · 2 bedrooms · 3 beds · 1 bath,15360130,Davinia,,BUSSELTON,-33.64703,115.35671,Entire home/apt,178.0,2,78,2023-12-06,3.12,86,0,32,,2023-12-23
53520328,Guesthouse in South Bunbury · ★4.77 · 1 bedroom · 2 beds · Shared half-bath,360105370,Ronan,,BUNBURY,-33.34853,115.62253,Private room,130.0,2,31,2023-02-17,1.29,1,302,2,,2023-12-23
53521109,Home in Belmont · ★4.79 · 1 bedroom · 1 bed · 1 shared bath,76104018,Lin,,BELMONT,-31.95132,115.94069,Private room,60.0,1,28,2023-12-06,1.47,8,349,14,,2023-12-23
53596996,Home in Warwick · ★New · 3 bedrooms · 4 beds · 3 baths,18027585,Jeffrey,,JOONDALUP,-31.844049450381487,115.79921826947314,Private room,420.0,1,0,,,6,234,0,,2023-12-23
53533502,Guest suite in Sorrento · ★5.0 · 2 bedrooms · 3 beds · 1 bath,214388033,Helen & Trevor,,JOONDALUP,-31.82999,115.75245,Entire home/apt,160.0,4,7,2023-11-26,0.28,1,243,6,,2023-12-23
53534462,Rental unit in Fremantle · ★4.85 · 2 bedrooms · 2 beds · 1 bath,180370437,Nicole,,FREMANTLE,-32.06242370605469,115.76055145263672,Entire home/apt,290.0,2,71,2023-12-20,2.91,29,165,18,,2023-12-23
53535247,Home in Broome · ★5.0 · 2 bedrooms · 3 beds · 1 shared bath,166497227,John,,BROOME,-17.97221,122.22822,Private room,250.0,1,9,2022-12-16,0.42,3,361,0,,2023-12-23
53597110,Farm stay in Shadforth · 2 bedrooms · 4 beds · 2 baths,434046994,Anna,,DENMARK,-34.98241,117.2925,Entire home/apt,354.0,2,1,2023-09-25,0.33,4,284,1,,2023-12-23
53546797,Townhouse in Geographe · ★4.86 · 3 bedrooms · 4 beds · 2 baths,153678208,Geographe Holiday Homes,,BUSSELTON,-33.628838,115.394104,Entire home/apt,106.0,1,21,2023-11-19,0.84,93,313,15,,2023-12-23
53547023,Serviced apartment in Denmark · ★5.0 · 2 bedrooms · 3 beds · 1 private bath,433610741,Jeff,,DENMARK,-34.955959,117.354393,Private room,189.0,2,56,2023-12-04,2.56,1,286,35,,2023-12-23
53611005,Home in Dunsborough · ★4.91 · 4 bedrooms · 4 beds · 2 baths,34719629,Catherine,,BUSSELTON,-33.63661,115.11262,Entire home/apt,550.0,2,76,2023-12-03,3.15,1,317,42,,2023-12-23
53547799,Home in Gnarabup · ★4.98 · 4 bedrooms · 6 beds · 3.5 baths,9346520,Jenny,,AUGUSTA-MARGARET RIVER,-33.98597,114.99429,Entire home/apt,550.0,2,86,2023-12-22,3.66,2,271,39,,2023-12-23
53548495,Cottage in Falcon · ★4.84 · 3 bedrooms · 6 beds · 1.5 baths,60742924,Morgen,,MANDURAH,-32.5829,115.66015,Entire home/apt,266.0,2,19,2023-11-29,0.8,1,164,9,,2023-12-23
53611419,Cottage in Bremer Bay · ★4.88 · 2 bedrooms · 3 beds · 1 bath,77800063,Claire,,JERRAMUNGUP,-34.39512,119.36896,Entire home/apt,300.0,2,16,2023-07-10,0.67,10,126,7,,2023-12-23
53614611,Home in Rockingham · ★4.88 · 2 bedrooms · 3 beds · 1 bath,252488722,Vanessa,,ROCKINGHAM,-32.27384,115.73975,Entire home/apt,126.0,3,52,2023-12-20,2.19,1,191,17,,2023-12-23
53549312,Farm stay in Dingup · ★4.78 · 1 bedroom · 2 beds · 1 shared bath,174325503,Virginie,,MANJIMUP,-34.24556,116.18306,Private room,,1,18,2023-01-23,0.72,1,0,2,,2023-12-23
53617383,Rental unit in Mandurah · ★4.84 · 1 bedroom · 1 bed · 1 bath,37384112,Courtney,,MANDURAH,-32.532,115.72482,Entire home/apt,254.0,1,77,2023-11-30,3.1,1,22,33,,2023-12-23
53549363,Vacation home in Margaret River · ★4.76 · 3 bedrooms · 4 beds · 1.5 baths,433636642,Claire,,AUGUSTA-MARGARET RIVER,-33.95265,115.06469,Entire home/apt,600.0,2,101,2023-12-11,4.26,1,68,54,,2023-12-23
53558347,Guesthouse in Busselton · ★4.94 · 1 bedroom · 2 beds · 1 bath,421948816,Karin & Pirmin,,BUSSELTON,-33.647667,115.356651,Entire home/apt,261.0,3,90,2023-12-11,3.61,1,158,35,,2023-12-23
53617791,Home in Yallingup · ★5.0 · 5 bedrooms · 10 beds · 3.5 baths,393619992,Luxe Homestays,,BUSSELTON,-33.6603584815558,115.04158559499405,Entire home/apt,893.0,3,4,2022-04-26,0.17,9,203,0,,2023-12-23
53559526,Farm stay in Darling Downs · ★4.99 · 2 bedrooms · 3 beds · 1 bath,300872196,Paula,,SERPENTINE-JARRAHDALE,-32.18702,115.98114,Entire home/apt,226.0,3,138,2023-12-06,5.67,1,110,53,,2023-12-23
53560065,Rental unit in Cottesloe · ★4.45 · 1 bedroom · 1 bed · 1 bath,8766429,SmartStayWA,,COTTESLOE,-31.99504,115.75373,Entire home/apt,233.0,1,32,2023-12-03,1.3,64,0,15,,2023-12-23
53560704,Home in Margaret River · ★4.97 · 2 bedrooms · 2 beds · 2.5 baths,9910198,Monica,,AUGUSTA-MARGARET RIVER,-33.98466,115.02572,Entire home/apt,666.0,3,37,2023-11-27,1.54,1,52,20,,2023-12-23
53628947,Home in Dwellingup · ★4.92 · 4 bedrooms · 5 beds · 2.5 baths,362486665,Anne-Marie,,MURRAY,-32.710880928626786,116.06967341386704,Entire home/apt,206.0,2,101,2023-12-18,4.5,1,1,54,,2023-12-23
53562041,Cottage in Emu Point · ★4.69 · 3 bedrooms · 5 beds · 1 bath,433752610,Leanne,,ALBANY,-34.99708,117.94466,Entire home/apt,390.0,2,61,2023-12-12,2.44,1,134,21,,2023-12-23
53817176,Guest suite in Green Head · ★4.95 · 1 bedroom · 1 bed · 1 bath,435932256,Leanne,,COOROW,-30.06256,114.96929,Entire home/apt,175.0,1,93,2023-12-14,3.83,1,1,41,,2023-12-23
53633728,Cottage in Collingwood Park · ★4.67 · 3 bedrooms · 4 beds · 2 baths,384305367,Emily,,ALBANY,-35.00387,117.92792,Entire home/apt,311.0,2,29,2023-11-29,1.8,1,1,17,,2023-12-23
53640024,Home in Wattle Grove · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,248636895,Nazneen,,KALAMUNDA,-32.0008659362793,115.98760986328124,Private room,92.0,1,10,2023-03-13,0.75,2,356,8,,2023-12-23
53818737,Campsite in Mooliabeenee · 1 bedroom · 1 bed · 1 bath,435948852,Ronakkumar,,CHITTERING,-31.323591631719843,116.03729331215418,Entire home/apt,750.0,1,0,,,1,0,0,,2023-12-23
53819988,Guest suite in Maylands · ★4.85 · 1 bedroom · 1 bed · 1 bath,10405876,Jordan,,BAYSWATER,-31.92836,115.89449,Entire home/apt,110.0,4,52,2023-12-19,2.15,2,0,28,,2023-12-23
53821238,Rental unit in Scarborough · ★4.31 · 2 bedrooms · 3 beds · 1 bath,55410179,Let Go,,STIRLING,-31.88848,115.75888,Entire home/apt,323.0,2,51,2023-11-23,2.1,105,169,24,,2023-12-23
53646580,Rental unit in Northbridge · ★4.80 · 1 bedroom · 1 bed · 1 bath,6202448,Linni,,PERTH,-31.94569,115.85228,Entire home/apt,200.0,1,10,2023-10-09,0.4,37,365,1,,2023-12-23
53825629,Home in Southern River · ★4.91 · 2 bedrooms · 3 beds · 1.5 baths,101726439,Shirley,,GOSNELLS,-32.11001,115.9474,Entire home/apt,160.0,1,111,2023-11-30,4.52,1,0,57,,2023-12-23
53837345,Guesthouse in Margaret River · ★4.95 · 1 bedroom · 1 bed · 1 bath,436100936,Kristy,,AUGUSTA-MARGARET RIVER,-33.94328,115.06072,Entire home/apt,240.0,2,38,2023-12-21,2.55,1,98,26,,2023-12-23
53648692,Chalet in Yallingup · ★4.83 · 2 bedrooms · 2 beds · 2 baths,75302655,Elizabeth,,BUSSELTON,-33.7195,115.02958,Entire home/apt,338.0,2,22,2023-12-04,0.92,2,1,11,,2023-12-23
53650217,Home in Castletown · ★4.63 · 4 bedrooms · 7 beds · 2 baths,86613607,Thorp Realty,,ESPERANCE,-33.82491,121.91869,Entire home/apt,379.0,3,30,2023-10-02,1.29,30,131,14,,2023-12-23
53839701,Home in Dunsborough · ★4.88 · 3 bedrooms · 4 beds · 2 baths,115070855,Ryan,,BUSSELTON,-33.60544,115.09633,Entire home/apt,600.0,2,49,2023-11-25,2.03,1,142,41,,2023-12-23
53650409,Home in Wandina · ★4.80 · 5 bedrooms · 5 beds · 3 baths,172402708,Lindsay,,GREATER GERALDTON,-28.81577,114.63017,Entire home/apt,332.0,2,54,2023-12-19,2.22,1,318,38,,2023-12-23
53840189,Rental unit in Mandurah · ★4.96 · 2 bedrooms · 3 beds · 2.5 baths,436119905,Iris,,MANDURAH,-32.5275,115.71714,Entire home/apt,420.0,2,114,2023-12-21,4.71,3,1,50,,2023-12-23
53650489,Rental unit in Scarborough · ★4.89 · 2 bedrooms · 3 beds · 1 bath,528443659,Seth,,STIRLING,-31.88994,115.7557,Entire home/apt,429.0,2,99,2023-12-09,4.09,22,329,43,,2023-12-23
53650863,Cottage in Quinninup · ★4.65 · 3 bedrooms · 4 beds · 1 bath,74547869,Kathryn,,MANJIMUP,-34.43538,116.25074,Entire home/apt,157.0,3,23,2023-08-21,1.09,1,150,8,,2023-12-23
53849631,Condo in South Kalgoorlie · ★4.96 · 2 bedrooms · 2 beds · 1 bath,287706169,Sean,,KALGOORLIE-BOULDER,-30.7662,121.47999,Entire home/apt,182.0,2,23,2023-10-08,1.09,5,69,5,,2023-12-23
53850332,Rental unit in Rivervale · ★4.43 · 1 bedroom · 1 bed · 1 bath,218442462,John,,BELMONT,-31.95517,115.90756,Entire home/apt,122.0,2,7,2023-11-26,1.19,19,350,7,,2023-12-23
53852561,Villa in Halls Head · ★4.80 · 2 bedrooms · 2 beds · 2 baths,42453039,Brooke,,MANDURAH,-32.52302,115.69976,Entire home/apt,334.0,2,88,2023-12-07,3.89,5,140,39,,2023-12-23
53864554,Home in Quindalup · ★5.0 · 5 bedrooms · 6 beds · 3 baths,511967,Exclusiveescapes,,BUSSELTON,-33.623436,115.118797,Entire home/apt,1094.0,1,8,2023-11-26,0.37,119,239,3,,2023-12-23
53867422,Home in Mount Hawthorn · 2 bedrooms · 2 beds · 1 bath,15378416,Carolyn,,VINCENT,-31.92419,115.8453,Entire home/apt,,5,2,2022-09-14,0.12,1,0,0,,2023-12-23
53869038,Home in West Beach · ★4.52 · 4 bedrooms · 6 beds · 2.5 baths,86613607,Thorp Realty,,ESPERANCE,-33.87596,121.88865,Entire home/apt,495.0,4,25,2023-11-19,1.08,30,223,14,,2023-12-23
53869354,Home in West Beach · ★4.41 · 3 bedrooms · 4 beds · 2 baths,86613607,Thorp Realty,,ESPERANCE,-33.87493,121.88322,Entire home/apt,455.0,3,27,2023-10-22,1.11,30,200,16,,2023-12-23
53869367,Rental unit in South Perth · 3 bedrooms · 2 beds · 2 baths,26286098,Anna,,SOUTH PERTH,-31.96933,115.84653,Entire home/apt,450.0,6,1,2023-12-05,1.0,7,352,1,,2023-12-23
53869420,Vacation home in Youngs Siding · ★4.98 · 2 bedrooms · 4 beds · 1 bath,17492144,Melaney,,ALBANY,-35.02509,117.47073,Entire home/apt,330.0,2,120,2023-12-20,5.22,2,1,57,,2023-12-23
53650999,Guest suite in North Fremantle · ★4.97 · 1 bedroom · 1 bed · 1 bath,137054770,Sally,,FREMANTLE,-32.03199,115.75485,Entire home/apt,140.0,3,70,2023-12-12,2.82,1,264,41,,2023-12-23
53651197,Vacation home in Picton East · ★5.0 · 2 bedrooms · 3 beds · 1 bath,429983316,Gregory,,DARDANUP,-33.33995,115.72289,Entire home/apt,127.0,12,6,2023-11-10,0.27,4,67,3,,2023-12-23
53869601,Rental unit in West Perth · ★4.90 · 2 bedrooms · 2 beds · 2 baths,97859929,David,,PERTH,-31.94973,115.84512,Entire home/apt,256.0,3,81,2023-12-13,3.47,1,74,51,,2023-12-23
53881401,Condo in Rivervale · ★4.79 · 1 bedroom · 1 bed · 1 bath,218442462,John,,BELMONT,-31.95395,115.90848,Entire home/apt,126.0,3,28,2023-10-17,1.18,19,332,10,,2023-12-23
53665630,Home in Balingup · ★New · 6 bedrooms · 7 beds · 4 baths,44728365,Nathan,,DONNYBROOK-BALINGUP,-33.78436180656292,116.00093169673724,Entire home/apt,350.0,2,0,,,1,301,0,,2023-12-23
53882654,Rental unit in Rivervale · ★4.35 · 2 bedrooms · 2 beds · 1 bath,218442462,John,,BELMONT,-31.95396,115.90713,Entire home/apt,211.0,7,37,2023-11-21,1.55,19,97,12,,2023-12-23
53673708,Cottage in Margaret River · ★4.93 · 2 bedrooms · 2 beds · 1 bath,410905094,Christine,,AUGUSTA-MARGARET RIVER,-33.99174,115.0798,Entire home/apt,199.0,2,103,2023-12-02,4.15,2,304,57,,2023-12-23
53883159,Home in Winthrop · ★4.91 · 4 bedrooms · 5 beds · 2 baths,29555818,Glenn,,MELVILLE,-32.05306,115.82658,Entire home/apt,500.0,1,22,2023-12-14,1.85,1,70,22,,2023-12-23
53676644,Serviced apartment in Perth · ★4.66 · 1 bedroom · 1 bed · 1 bath,75626413,Brent,,PERTH,-31.95675,115.84646,Entire home/apt,174.0,2,83,2023-11-22,3.39,2,65,33,,2023-12-23
53883495,Rental unit in Rivervale · ★4.22 · 1 bedroom · 1 bed · 1 bath,218442462,John,,BELMONT,-31.95442,115.90745,Entire home/apt,126.0,7,32,2023-12-08,1.34,19,351,16,,2023-12-23
53676796,Tiny home in Quedjinup · ★5.0 · 1 bedroom · 1 bed · 1 bath,335542006,SouthWest,,BUSSELTON,-33.641682,115.085915,Entire home/apt,350.0,2,18,2023-10-26,0.83,7,0,10,,2023-12-23
53676914,Cottage in Quedjinup · ★4.94 · 3 bedrooms · 4 beds · 2 baths,335542006,SouthWest,,BUSSELTON,-33.641682,115.085915,Entire home/apt,500.0,2,16,2023-12-09,0.68,7,100,5,,2023-12-23
53688779,Villa in Dunsborough · 3 bedrooms · 5 beds · 3 baths,235809812,Luxury Breaks,,BUSSELTON,-33.61462,115.1087,Entire home/apt,667.0,1,0,,,45,287,0,,2023-12-23
53884463,Vacation home in Halls Head · ★4.98 · 2 bedrooms · 3 beds · 1.5 baths,258295061,Wayne And Sonya,,MANDURAH,-32.52394,115.70066,Entire home/apt,229.0,2,83,2023-12-23,4.04,1,0,46,,2023-12-23
53691177,Townhouse in Geraldton · ★4.94 · 2 bedrooms · 2 beds · 2 baths,119567990,Jackie,,GREATER GERALDTON,-28.766996,114.613289,Entire home/apt,295.0,2,16,2023-12-22,0.94,1,300,12,,2023-12-23
53886308,Rental unit in Ardross · ★4.97 · 2 bedrooms · 3 beds · 2 baths,436491896,John,,MELVILLE,-32.02577,115.84162,Entire home/apt,260.0,5,29,2023-11-26,1.2,1,239,13,,2023-12-23
53897206,Vacation home in West Pinjarra · ★4.81 · 4 bedrooms · 8 beds · 2 baths,436597774,Jishy Johnson And Pravitha Cijo,,MURRAY,-32.61011,115.83181,Entire home/apt,650.0,1,26,2023-01-05,1.21,1,353,5,,2023-12-23
53693260,Boutique hotel in Augusta · ★3.33 · 1 bedroom · 3 beds · 1 private bath,434869085,Adam,,AUGUSTA-MARGARET RIVER,-34.31472,115.1587,Private room,120.0,1,9,2023-07-09,0.44,5,359,6,,2023-12-23
53906848,Home in Nedlands · 1 bedroom · 1 bed · 1 shared bath,52827252,Matthew,,NEDLANDS,-31.98634,115.80596,Private room,65.0,4,2,2023-10-27,0.92,2,276,2,,2023-12-23
53907309,Home in Rockingham · ★4.99 · 5 bedrooms · 6 beds · 2.5 baths,436350530,Karen,,ROCKINGHAM,-32.27776,115.71295,Entire home/apt,600.0,2,80,2023-12-07,3.53,1,211,45,,2023-12-23
